Name	Parent	RootTemplate	Act	Level	Act strength	StackId	ComboCategory	AuraRadius	AuraSelf	AuraAllies	AuraNeutrals	AuraEnemies	AuraItems	AuraFX	Weight	Value	Strength	Finesse	Intelligence	Constitution	Memory	Wits	SingleHanded	TwoHanded	Ranged	DualWielding	PhysicalArmorMastery	MagicArmorMastery	VitalityMastery	PainReflection	WarriorLore	RangerLore	RogueLore	Sourcery	Telekinesis	FireSpecialist	WaterSpecialist	AirSpecialist	EarthSpecialist	Necromancy	Polymorph	Summoning	Sneaking	Thievery	Loremaster	Repair	Barter	Persuasion	Leadership	Luck	FireResistance	EarthResistance	WaterResistance	AirResistance	PoisonResistance	PiercingResistance	PhysicalResistance	Sight	Hearing	Initiative	Movement	MovementSpeedBoost	Vitality	VitalityBoost	VitalityPercentage	ChanceToHitBoost	AccuracyBoost	DodgeBoost	DamageBoost	RangeBoost	APCostBoost	SPCostBoost	APMaximum	APStart	APRecovery	CriticalChance	Gain	Armor	ArmorBoost	MagicArmor	MagicArmorBoost	Duration	UseAPCost	Reflection	LifeSteal	Damage	Damage Multiplier	Damage Range	DamageType	ActionPoints	MagicPoints	BloodSurfaceType	MaxSummons	AddToBottomBar	ExtraProperties	BoostConditions	Flags	BonusWeapon	StatusEffect	StatusIcon	StatusMaterial	SavingThrow	InventoryTab	UnknownBeforeConsume	IsConsumable	IsFood	SummonLifelinkModifier	IgnoredByAI	AiCalculationStatsOverride	RuneLevel	RuneEffectWeapon	RuneEffectUpperbody	RuneEffectAmulet	ObjectCategory	MinAmount	MaxAmount	Priority	Unique	MinLevel	MaxLevel	Comment	
CON_Food_Pepper_A	_Food	51aed0ad-3de6-43e2-818e-8d4be62ca914		1		Food	Food								10	1																																			10																																																															Food	1	1	1		1			
CON_Food_SalmonPie_A	_Food	788acc18-9cd4-42c0-859b-d35356ce18a9		1		Food	Food								500	8			1																																														10																																																	Food	1	1	1		1			
CON_Food_WaterMelon	_Food	b5f5da64-757d-4c76-879c-173ac042e2a3		1		Food	Food								100	2																																			10														5																																																	Food	1	1	3		1			
CON_Food_Tomato_A	_Food	d75b0d34-635f-4a95-b274-ddadc6a60924		1		Food	Food								100	1																																							5										5																																																	Food	1	1	3		1			
CON_Food_TomatoSauce_A	_Food	ef046179-3e9c-49d5-832b-4ad3fcf0c406		1		Food	Food								120	2																																							10										5																																																	Food	1	1	1		1			
CON_Food_Tomato_Soup_A	_Food	da694efe-351c-4be2-a66e-5b8a40950fa3		1		Food	Food								120	3		1																																					10										10																																																	Food	1	1	1		1			
FOOD_Bread	_Food	bcc18849-bb58-4679-8b5e-eeb345d38889		2		Food	Food								300	2	1																																																10																																																	Food	1	1	3		2			
FOOD_Cheese	_Food	dba0453f-f5bc-49ba-ab7f-7e989a745de4		1		Food	Food								200	2		-1		1																																													10																																																	Food	1	1	3		1			
FOOD_FishA	_Food	35bfe2cf-7a83-422c-b8c4-8a90b0c0e55d		1		Food	Food,FoodFish								200	1			1																																														10																																																	Fish	1	1	1		1			
FOOD_FishB	_Food	e9f60640-98dd-480d-9531-7f016bd0cced		5		Food	FoodFish								200	8			1																																														10																																																	Fish	1	1	1		5			
FOOD_FishC	_Food	b7101e9c-2305-4015-8872-b46bbf13d237		9		Food	FoodFish								200	27			1																																														10																																																	Fish	1	1	1		9			
FOOD_FishD	_Food	6245ee9e-69b7-426a-97ce-e7f491d42129		5		Food	FoodFish								200	9			1																																														10																																																	Fish	1	1	1		5			
FOOD_FishE	_Food	93c60d6d-7db1-4e53-b5ac-f1fefbf832a9		5		Food	FoodFish								200	12			1																																														10																																																	Fish	1	1	1		5			
FOOD_FishF	_Food	6e06b364-76ae-4f2b-911b-af879adeec72		1		Food	FoodFish								100000	1			1																																														10																																																						1			
FOOD_Ham	_Food	86ad2331-1525-4aa4-98b3-f2bca6f53d23		1		Food	Meat,Food								200	2	1																																																10																																																	Food	1	1	3		1			
FOOD_Orange	_Food	18dd72d8-9ab0-4850-bb88-bd333b0f0e73		1		Food	Food								100	2																																							5										10																																																	Food	1	1	2		1			
FOOD_Orange_Fake	_Food	18dd72d8-9ab0-4850-bb88-bd333b0f0e73		1		Food	Food								100	1																																																																																								Yes															1			
FOOD_Pear	_Food	476ff02b-ab68-45af-9a47-f5c7f029f404		1		Food	Food								100	2																																							5										10																																																	Food	1	1	2		1			
CON_Food_Meat_Raw_A	_Food	a831f7b3-c6a4-4437-a623-8a3df0d6b2e7		1		Food	Meat,Food								300	4				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_Cow_A	_Food	5263f807-9993-4c1a-873d-f7d867291dba		1		Food	Meat,Food								300	6				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_Ribs_A	_Food	acf3dbd3-a8de-4ee1-85d3-205d14a6a93a		1		Food	Meat,Food								300	8				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_BirdLeg_A	_Food	5cdd3cce-fe45-4f58-96de-a97f07888657		1		Food	Meat,Food								300	4				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_Giblets_A	_Food	61c2011b-856f-47ed-92f7-c9d826715fd2		1		Food	Meat,Food								300	3				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_RabbitMeat_A	_Food	05e559b0-8dec-4265-9466-54ee75d0888b		1		Food	Meat,Food								300	4				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
CON_Food_Meat_Mutton_A	_Food	ec4a80b1-559b-4a45-ac78-05f3a6f28a21		1		Food	Meat,Food								300	7				-1																																													15																														DISEASED,50,2								Ingredient											Food	1	1	2		1			
FOOD_Pumpkin	_Food	1cc8195b-26c7-47cc-aa88-c0c0ea9a7da3		1		Food	Food								1000	1																																																	15																																																	Food	1	1	2		1			
FOOD_PumpkinPart	_Food	2bf27b7d-8a23-42f3-84db-da6d2ea7197f		1		Food	Food								200	1																																																	10																																																									
FOOD_Pumpkin_C	_Food	ba92efe3-ae1a-4bc5-80f5-3b8af0afcc65		1		Food	Food								200	1																																																	10																																																									
FOOD_RoastedPork	_Food	57b68d2b-671c-4315-ae8e-cc060fa2c6cb		2		Food	Food								1000	9	1																																																15																														SLOWED,100,1																											
FOOD_RoastedPorkWithCarrot	_Food	2560bcb5-16ec-47d1-9ba2-35d90d4f025f		2		Food	Food								1000	10	1					1																																											15																														SLOWED,100,1																											
POTION_HealingCrystal	_Food	0b5da3f9-701e-4a22-b246-0716cc8b6648		4		Food	Food								1000	180																																																	100																																																									
LOOT_Ink_Pot_A	_Food	f7982de7-ee11-4cbb-aba4-e93303442151		1		Food									50	15																																																																															POISONED,100,1								Ingredient											Junk	1	1	1		1			
FOOD_Poisoned_Cheese_A	_Food	8dab6b1b-d761-439f-8b7d-5ab400902e35		1		PoisonedFood									200	1																																																																		0				1	40	10	Poison						POISONED,100,2																											
CON_Food_Carrot_A_Poisoned	_Food	69db6189-696e-403a-9ede-a7e2aeffebc3		1		PoisonedFood									10	0																																																																		0													POISONED,100,2																											
CON_Food_Potato_A_Poisoned	_Food	abfd6f91-2c06-4bdf-bf03-1a0d4f6f60b1		1		PoisonedFood									50	0																																																																		0													POISONED,100,2																											
FOOD_Apple_Poisoned	_Food	5cf95d0c-8a95-4f4c-8584-a5771f53d83e		1		PoisonedFood									100	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
CON_Food_Tomato_A_Poisoned	_Food	4fc13ad1-a577-441e-a22a-34983f434149		1		PoisonedFood									100	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Bread_Poisoned	_Food	1378d0b4-0667-4160-a61d-2218615f5651		2		PoisonedFood									300	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishA_Poisoned	_Food	8c693596-08d8-4ff4-b01d-e0e40dae5a51		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishB_Poisoned	_Food	a3297c8e-1cad-463d-9b0b-ac8be948824c		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishC_Poisoned	_Food	7a8e19cd-26cd-446a-b2af-94a0700fca4e		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishD_Poisoned	_Food	36f59d4a-1a8a-42c3-8818-9e8ec9507fcc		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishE_Poisoned	_Food	8c6f9d68-5455-41dd-88b8-9b6291f46109		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_FishF_Poisoned	_Food	c3900e31-3a0e-4136-b4e2-a79a99e4becd		1		PoisonedFood									100000	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Ham_Poisoned	_Food	32f2dab9-270d-4dc6-9a57-b21c6be899ec		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Orange_Poisoned	_Food	2727a5be-fef5-4aec-a4cb-d7626a6b2d71		1		PoisonedFood									100	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Pear_Poisoned	_Food	1af31b6c-ff41-41c6-b73a-1676dc0370be		1		PoisonedFood									100	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Pumpkin_Poisoned	_Food	07f403f6-2219-42a4-af43-c3470051903d		1		PoisonedFood									1000	0																																																																		0				2	40	10	Poison						POISONED,100,2																											
FOOD_PumpkinPart_Poisoned	_Food	e6515693-9d9b-4d8b-b903-b90863ee033a		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_Pumpkin_C_Poisoned	_Food	a35195ba-b34f-4ce7-8ec1-e8d851696e7d		1		PoisonedFood									200	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
FOOD_RoastedPork_Poisoned	_Food	f39145d2-a2ad-428a-8bc5-84ade6873b6c		2		PoisonedFood									1000	0																																																																		0				6	40	10	Poison						POISONED,100,2																											
CON_Food_Tomato_Sauce_A_Poisoned	_Food	56ce770d-ddb9-4b79-bbbc-921221e34b37		1											100	0																																																																						1	40	10	Poison						POISONED,100,2																											
CON_BodyPart_Hand	_Food			1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
CON_BodyPart_Dummy	_Food			1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
CON_BodyPart_Heal	_Food			1		BodyPart									1000	0																																																																		0													BODYPART_HEAL,100,3					Item_LOOT_BodyPart_A																						
CON_BodyPart_Harm	_Food			1		BodyPart									1000	0																																																																		0				1	30	10	Poison						DISEASED,100,4					Item_LOOT_BodyPart_A																						
CON_BodyPart_Void	CON_BodyPart_Harm			1		BodyPart																																																																																									DISEASED,100,4; TargetCreateSurface,1,-1,BloodCursed, 100;					Item_LOOT_BodyPart_A																						
CON_BodyPart_Face_Human	_Food	defbdd34-9ff2-49bd-8b76-d026ba0fd4dc		1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
CON_BodyPart_Face_Dwarf	_Food	bd054a14-1d53-45e8-9030-52e67e3f092c		1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
CON_BodyPart_Face_Elf	_Food	01cbe976-0ab7-4c7a-bfd4-33273158b37e		1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
CON_BodyPart_Face_Lizard	_Food	c567a4f0-568d-4a3e-8312-238d0e8bf8c7		1		BodyPart									1000	0																																																																		0																		Item_LOOT_BodyPart_A																						
FOOD_FishA_Voidwoken	_Food	ccab0994-cc3a-4ae6-9b45-2a2263cc677f		9		DiseasedFish	FoodVoidwokenFish								200	0																																																																		0				1	20	10	Poison						DISEASED,100,4; SMELLY,10, 10; TargetCreateSurface,1,-1,BloodCursed, 100;																			VoidwokenFood	1	1	1		9			
FOOD_FishB_Voidwoken	FOOD_FishA_Voidwoken	ea14f970-ac06-463a-a6f2-7a5fb9a268ac				DiseasedFish	FoodVoidwokenFish																																																																											0																																VoidwokenFood	1	1	1		9			
FOOD_FishC_Voidwoken	FOOD_FishA_Voidwoken	c241b56c-e0e7-406f-b426-ad5d96b2c93b				DiseasedFish	FoodVoidwokenFish																																																																											0																																VoidwokenFood	1	1	1		9			
FOOD_FishD_Voidwoken	FOOD_FishA_Voidwoken	7be66d14-a96c-4b0f-8650-8cbd3cd26bd0				DiseasedFish	FoodVoidwokenFish																																																																											0																																VoidwokenFood	1	1	1		9			
FOOD_FishE_Voidwoken	FOOD_FishA_Voidwoken	47473dc2-a5a9-49f3-bb27-d8e151fb1cec				DiseasedFish	FoodVoidwokenFish																																																																											0																																VoidwokenFood	1	1	1		9			
FOOD_FishF_Voidwoken	_Food	42b291a3-4922-482b-b256-b4744655177a		9		DiseasedFish	FoodVoidwokenFish								100000	0																																																																		0				1	20	10	Poison						DISEASED,100,4; SMELLY,10, 10; TargetCreateSurface,1,-1,BloodCursed, 100;																											
FOOD_HotKettle_Fruit_A	_Food	b2cadb78-04dd-4b6b-9d92-b5e199585866		5											100	10																																																																				20::Fire:melee																			Consumable	Yes											1	1	1		1			
_Drink			1	1																																																																														5	1																				Consumable	Yes	Yes	Yes																
CON_Drink_Bottle_Beer_A	_Drink	db0fab18-da5b-402c-8680-13a18163e7f8		3		Drink	Drink								330	7			-1																																														20																														DRUNK,100,2																			Drink	1	1	2		1			
CON_Drink_Bottle_Beer_A_Fancy	_Drink	db0fab18-da5b-402c-8680-13a18163e7f8		9		Drink	Drink								330	15																																																	20																														DRUNK,50,1																											
CON_Drink_Bottle_Wine_A	_Drink	f3fc1bf7-7c86-4cc6-a530-facaff83980d		3		Drink	Drink								700	20																																																	10																														DRUNK,100,2																			Drink	1	1	1		1			
CON_Drink_Bottle_Wine_A_Expensive	_Drink	f3fc1bf7-7c86-4cc6-a530-facaff83980d		9		Drink	Drink								700	160																																																	20																														DRUNK,50,1																											
CON_Drink_Bottle_Water_A	_Drink	561c4f16-5886-4226-a6c8-98eee281bf2f		3		Drink	Drink								1000	1																																																	5																																																	Drink	1	1	2		1			
CON_Drink_Mug_Beer_A	_Drink	2cda275d-2aea-4e57-970a-0cdb9c342b86		3		Drink	Drink								330	2			-1																																														10																														DRUNK,100,2																			Drink	1	1	3		1			
CON_Drink_Mug_Wine_A	_Drink	05f52b48-d471-4366-8e64-f92c75fddfc2		3		Drink	Drink								200	4																																																	5																														DRUNK,100,2																			Drink	1	1	2		1			
CON_Drink_Mug_Water_A	_Drink	d43fe28f-c494-4ffd-855c-34fab202ebc6		3		Drink	Drink								250	1																																																	5																																																	Drink	1	1	3		1			
CON_Drink_Cup_A_Water	_Drink	66963089-31e5-4d39-ae52-decc34d75140		3		Drink	Drink								30	1																																																	5																																																									
CON_Drink_Glass_A_Wine	_Drink	252c911d-a21c-4653-a2aa-b0536a13eb4e		3		Drink	Drink								30	4																																																	5																														DRUNK,100,2																											
CON_Drink_Mug_A_Tea	_Drink	70d89098-26a8-42fd-b7fb-46f705cab46b		3		Drink	Drink								30	2																																																	5																																																									
CON_Drink_Cup_A_Tea	_Drink	080d0e93-12e0-481f-9a71-f0e84ac4d5a9		3		Drink	Drink								30	2																																																	5																																																	Drink	1	1	2		1			
CON_Drink_Cup_A_Lemonade	_Drink	7f6bdd25-5511-41c9-ac4d-97d2aba71495		9		Drink	Drink								30	20						1																																											5																																																	Drink	1	1	2		1			
CON_Drink_Bottle_Beer_A_Poisoned	_Drink	34d1bb3b-756a-446a-8061-524de6343dde		3		PoisonedFood									330	0																																																																		0				2	40	10	Poison						POISONED,100,2																											
CON_Drink_Bottle_Wine_A_Poisoned	_Drink	e2b6dea9-42d7-44be-ba76-87740b4adf0e		3		PoisonedFood									700	0																																																																		0				3	40	10	Poison						POISONED,100,2																											
CON_Drink_Bottle_Water_A_Poisoned	_Drink	65cbba33-7f82-47a2-a305-6dddc28db8cf		3		PoisonedFood									1000	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
CON_Drink_Mug_Wine_A_Poisoned	_Drink	769c2f0b-d0df-4af1-8bef-989fa144bfdb		3		PoisonedFood									200	0																																																																		0				3	40	10	Poison						POISONED,100,2																											
CON_Drink_Mug_Water_A_Poisoned	_Drink	9f282596-1598-4daf-8f4a-1425ffa81a89		3		PoisonedFood									250	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
CON_Drink_Cup_A_Water_Poisoned	_Drink	099ab385-d855-4f8a-b09d-6f3628d8c7f3		3		PoisonedFood									30	0																																																																		0				1	40	10	Poison						POISONED,100,2																											
CON_Drink_Mug_A_Beer_Poisoned	_Drink	3210a2e5-27c7-47a9-a11a-6b93c9f71ea9		3		PoisonedFood									33	0																																																																		0				2	40	10	Poison						POISONED,100,2																											
CON_Drink_Glass_A_Wine_Poisoned	_Drink	2a3cc7a0-fdbf-496f-a693-3a377b982a77		3		PoisonedFood									30	0																																																																		0				3	40	10	Poison						POISONED,100,2																											
CON_Drink_Mug_A_Tea_Poisoned	_Drink	b5aca0eb-2f36-49fd-94c3-679698760be4		3		PoisonedFood									30	0																																																																		0				3	40	10	Poison						POISONED,100,2																											
CON_Drink_Cup_A_Tea_Poisoned	_Drink	9a0ef7e1-2c2b-4a5d-a2d7-4d3efd013f3e		3		PoisonedFood									30	0																																																																		0				3	40	10	Poison						POISONED,100,2																											
CON_Drink_Bottle_Mud_A	_Drink	72c097dc-4adc-43e2-ab7f-a5ba6dfab257		13		PoisonedFood									250	0																																																																		0													DISEASED,100,2								Ingredient																			
CON_Heart_Fiery	_Drink	bda4a738-dea2-4fec-87a7-31b8625ec38f		13											100	200																																			5			5																																																	Ingredient																			
TOOL_Dye_Mystery	_Drink	0e9a6aa9-5e66-45ed-8d2c-99aa02659bd6		16											250	210																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Black	_Drink	0f000ee0-e47a-47aa-888a-b54742467fac		13											250	80																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Blue	_Drink	cdffcc74-44a4-4f95-a1ce-5f7bd11e1dc5		11											250	80																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Green	_Drink	49a19fd6-8035-4f4f-bd61-95e85b4b91e3		7											250	80																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Purple	_Drink	4a02aa47-05e2-4442-9936-6683963051f0		8											250	80																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Red	_Drink	5284e851-3f59-45b7-bce6-cdafdd98da25		5											250	80																																																																		0													POISONED,100,2								Ingredient											IngredientSwamps	1	1	1		4			
TOOL_Dye_White	_Drink	75236993-92c7-482b-aba6-7b54b791ed7c		3											250	80																																																																		0													POISONED,100,2								Ingredient																			
TOOL_Dye_Yellow	_Drink	4e6aedcb-75f8-4b05-8ee5-f86b5a86845d		3											250	80																																																																		0													POISONED,100,2								Ingredient																			
_SkillBoost																																																																																																																										
SKILLBOOST_Leadership	_SkillBoost					Leadership																																													3	3	3	3	3													2														3																		statIcons_Leadership																						
SKILLBOOST_Karma	_SkillBoost					SKILLBOOST_Karma																																																																						5						5																		Skill_Ranger_SurvivorsKarma																						
SKILLBOOST_Doctor	_SkillBoost					SKILLBOOST_Doctor																																																																												2																		Skill_Ranger_Doctor																						
SKILLBOOST_FirstAid	_SkillBoost					SKILLBOOST_FirstAid																																																									100																			0																		Skill_Ranger_FirstAid																						
SKILLBOOST_WaterOfLife	_SkillBoost					SKILLBOOST_WaterOfLife														2																																																														4																		Skill_Water_FalseLife																						
SKILLBOOST_Blink	_SkillBoost					SKILLBOOST_Blink																																																			50																									3																		Skill_Rogue_Blink	8aaf92ee-5cec-48e7-b739-47c0f3f611b5																					
SKILLBOOST_TargetedDamageBoost	_SkillBoost					DamageBoost																																																															40													3																		Skill_Source_BoostDamage																						
SKILLBOOST_Farsight	_SkillBoost					SKILLBOOST_Farsight																																																				1000									50															4																		Skill_Ranger_Farseer																						
SKILLBOOST_EndureElements	_SkillBoost					SKILLBOOST_EndureElements																																													25	25	25	25																												3																		Skill_Ranger_Endure																						
SKILLBOOST_BurnMyEyes	_SkillBoost					SKILLBOOST_TargetedPerception																2																																																												10																		Skill_Fire_BoostPerception																						
SKILLBOOST_VampiricTouch	_SkillBoost					SKILLBOOST_VampiricTouch																																																											15																	1																				Weak																				
SKILLBOOST_DrainWillpower	_SkillBoost					SKILLBOOST_DrainWillpower																																																																																														Skill_Source_DrainWillpower																						
SKILLBOOST_DivineLight	_SkillBoost					SKILLBOOST_DivineLight																																																																																														Skill_Warrior_DivineLight		Weak																				
SKILLBOOST_Enervation	_SkillBoost					SKILLBOOST_Enervation											-2	-2	-2	-2		-2																													-50	-50	-50	-50	-50																											2																		Skill_Source_Enervation		Fear																				
SKILLBOOST_Inspire	_SkillBoost					BuffAll											1	1	1	2																																																														4																		Skill_Warrior_Inspire																						
SKILLBOOST_InspireStart	_SkillBoost			0		BuffAll											2	2	2	3																																																														3																		Skill_Warrior_Inspire																						
SKILLBOOST_NullResistance	_SkillBoost					NullRes																																													-50	-50	-50	-50	-50																											3																		Skill_Source_NullifyResistance																						
SKILLBOOST_Fear	_SkillBoost					ReflexesDebuff																																																																												3																		Skill_Source_Fear		Fear																				
SKILLBOOST_Sunder	_SkillBoost					ArmorDebuff																																																																								-50				3																		Item_WPN_ArrowHead_Silver_A																						
SKILLBOOST_Blind	_SkillBoost					SightDebuff																-5																																				-1500																								3													BLIND,100,3							Blind																				
SKILLBOOST_Slowdown	_SkillBoost					MovementDebuff																																																							-5												-1	-1	-1							3																		Skill_Air_Slow		Slowed																				
SKILLBOOST_DebuffStrength	_SkillBoost					STRDebuff											-3																																																																	3																		Item_WPN_Arrow_Debuf_Strength_A																						
SKILLBOOST_DebuffDexterity	_SkillBoost					DEXDebuff												-3																																																																3																		Item_WPN_Arrow_Debuf_Dexterity_A																						
SKILLBOOST_DebuffIntelligence	_SkillBoost					INTDebuff													-3																																																															3																		Item_WPN_Arrow_Debuf_Intelligence_A																						
SKILLBOOST_DebuffConstitution	_SkillBoost					CONDebuff														-3																																																														3																		Item_WPN_Arrow_Debuf_Constitution_A																						
SKILLBOOST_DebuffSpeed	_SkillBoost					SPDDebuff																																																																												3																		Item_WPN_Arrow_Debuf_Speed_A																						
SKILLBOOST_DebuffPerception	_SkillBoost					PERDebuff																-3																																																												3																		Item_WPN_Arrow_Debuf_Perception_A																						
SKILLBOOST_DebuffAll	_SkillBoost					DebuffAll											-2	-2	-2	-2		-2																																																												3																		Item_WPN_Arrow_Debuf_All_A																						
SKILLBOOST_SparkmasterBerserkAttack	_SkillBoost					Stance														2																																															25		50							3																								Skill_Warrior_Inspire																						
SKILLBOOST_SparkmasterWeakenAttack	_SkillBoost					Stance														-2																																															-25		-50																															Skill_Warrior_Fear																						
SKILLBOOST_ImmuneToFreezing	_SkillBoost					SKILLBOOST_ImmuneToFreezing																																													-25		25																													5															FreezeImmunity;FreezeContact			Skill_Water_ImmuneToBurning																						
SKILLBOOST_ImmuneToBurning	_SkillBoost					SKILLBOOST_ImmuneToBurning																																													25		-25																													5															BurnImmunity;BurnContact			Skill_Fire_ImmuneToFreezing																						
SKILLBOOST_ImmuneToElectrifying	_SkillBoost					SKILLBOOST_ImmuneToElectrifying																																														-25		25																												5															StunImmunity;ShockedImmunity;StunContact			Skill_Air_ImmuneToElectrified																						
SKILLBOOST_ImmuneToPoisoning	_SkillBoost					SKILLBOOST_ImmuneToPoisoning																																																	25																											5															PoisonImmunity;PoisonContact			Skill_Earth_ImmuneToPoisoned																						
SKILLBOOST_Shield_Water	_SkillBoost					SKILLBOOST_Shield_Water																																													-25																															3															FreezeImmunity																									
SKILLBOOST_Shield_Air	_SkillBoost					SKILLBOOST_Shield_Air																																														-25																														3															StunImmunity;ShockedImmunity																									
SKILLBOOST_Shield_Fire	_SkillBoost					SKILLBOOST_Shield_Fire																																															-25																													3															BurnImmunity																									
SKILLBOOST_Shield_Earth	_SkillBoost					SKILLBOOST_Shield_Earth																																																-25																												3															PetrifiedImmunity																									
SKILLBOOST_ElementalTortoise	_SkillBoost					SKILLBOOST_ElementalTortoise																																													40	40	40	40								-40																																						Skill_Warrior_ElementalTortoise																						
SKILLBOOST_BarbedCoat	_SkillBoost					SKILLBOOST_BarbedCoat																																																													-25																	50::Piercing:melee																Skill_Warrior_BarbedCoat																						
SKILLBOOST_FireSurfaceSelf	_SkillBoost																																																		30																															2																		Skill_Fire_FireSurfaceSelf																						
SKILLBOOST_TreatPoisoning	_SkillBoost					PoisonRes																																																	100																											2																		Skill_Ranger_TreatPoisoning																						
SCRIPT_Matriarch_Healing_Effect	Potion			9		Healing																																																									6																																																											
Arena_WipeSP			1	1																																																																														0	0								-3																															
Arena_King			1	1																10																																												50	100										1							-1	0																																							
Stats_Fugitive																																																																																		-1																		unknown																						
Stats_Feeding																																																																																																				unknown																						
Stats_Yarrow_Flower																																																																																																				unknown																						
Stats_Healing_Elixir																																																																																																				unknown																						
Stats_Resting																																																																																																				unknown																						
Stats_Herbmix_Courage																				6																																																																																Item_QUEST_Herbmix_Courage																						
Stats_Herbmix_Ferocity																																																																										2	2																									Item_QUEST_Herbmix_Ferocity																						
Stats_Herbmix_Alertness																						6																																																																														Item_QUEST_Herbmix_Alertness																						
Stats_Herbmix_Enlightenment																			6																																																																																	Item_QUEST_Herbmix_Enlightenment																						
Stats_LadyVengeance																				5		5																													20	20	20	20	20													10																																																						
Stats_Dwarf_Statue																																																																				5											20			3																		unknown																						
Stats_Dwarf_Statue_Aura																																																																				5											20			3																		unknown																						
Stats_DoubleDamage						Stack_DoubleDamage																																																															100																															statIcons_DoubleDamage																						
